what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1271526340061
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271526340404
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271526340404
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.ui",1271526340435
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200906161748,"org.eclipse.cdt.debug.core",1271526340466
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.core",1271526340466
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1271526342884
activated,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271526360013
started,bundle,org.eclipse.ve.cde,1.4.0.v200907091627,"org.eclipse.ve.cde",1271526368281
started,bundle,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.java.core",1271526368297
started,bundle,org.eclipse.jem.proxy,2.0.200.v200903022030,"org.eclipse.jem.proxy",1271526368312
started,bundle,org.eclipse.ve.propertysheet,1.4.0.v200907091627,"org.eclipse.ve.propertysheet",1271526368328
started,bundle,org.eclipse.jem.beaninfo,2.0.300.v200905030615,"org.eclipse.jem.beaninfo",1271526368780
started,bundle,org.eclipse.ve.jfc,1.4.0.v200907091627,"org.eclipse.ve.jfc",1271526369014
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906151043,"org.eclipse.emf.ecore.change",1271526369170
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1271526369638
opened,editor,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1271526369763
activated,editor,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1271526370013
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.PropertySheet",1271526370153
opened,view,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1271526370200
activated,view,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1271526370231
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271526371276
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271526388468
activated,editor,org.eclipse.ve.java.core,1.4.0.v200907091627,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1271526388608
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.ui",1271526422912
