what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271529700199
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529700792
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529709107
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1271529711977
opened,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1271529712071
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1271529712117
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1271529713724
closed,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1271529713724
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1271529718264
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529718747
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1271529719949
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529720744
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1271529720760
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.rename",1271529720760
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529722554
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529723661
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1271529723661
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529726001
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1271529727312
started,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1271529728185
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1271529728201
started,bundle,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui",1271529728201
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1271529728248
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271529728326
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1271529728341
