what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531174431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531179781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531643292
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1271531648742
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531651822
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531652802
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1271531652802
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1271531654992
activated,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271531657622
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1271531657672
closed,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271531657672
opened,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271531658662
activated,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271531658692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1271531669662
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531672362
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531795448
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531947589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271531958649
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271532598896
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271532617166
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271532649486
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1271532650726
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271532652056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271532652566
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1271532652576
