what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527056347
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1271527061401
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527065332
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527078421
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1271527079669
activated,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271527080449
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1271527083740
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271527083990
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271527084037
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527086548
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527088857
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1271527090635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527094632
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527104663
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527105880
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527115599
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1271527117534
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527118095
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527131839
activated,editor,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1271527144194
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.PropertySheet",1271527149639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527154521
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527155067
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527162758
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271527163757
